Timestamp,Source_IP,Dest_IP,Source_Port,Dest_Port,Protocol,Packet_Size,Connection_Duration,Packets_Sent,Bytes_Transferred,Flow_Rate,Device_Role,Function_Code,Attack_Type,Attack_Phase,Label
27-04-2026 11.23,85.43.121.75,10.0.1.26,3178,502,Modbus_TCP,1220,0.486,194,236680,487085.15,External,16,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.23,45974,502,Modbus_TCP,1220,0.647,203,247660,382504.81,External,6,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.18,42902,4840,OPC_UA,1220,1.208,269,328180,271772.17,External,0,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.12,22885,4840,OPC_UA,1220,1.598,240,292800,183272.33,External,0,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.14,43150,4840,OPC_UA,1220,1.109,258,314760,283803.45,External,0,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.20,49492,502,Modbus_TCP,1220,0.884,212,258640,292718.94,External,1,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.22,15776,4840,OPC_UA,1220,1.912,201,245220,128278.35,External,0,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.11,64958,502,Modbus_TCP,1220,1.336,240,292800,219140.26,External,1,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.15,22770,4840,OPC_UA,1220,1.44,208,253760,176176.93,External,0,DoS,escalation,Malicious
27-04-2026 11.23,85.43.121.75,10.0.1.25,64131,502,Modbus_TCP,1220,0.261,243,296460,1134907.62,External,15,DoS,escalation,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.22,15385,4840,OPC_UA,1220,1.645,231,281820,171352.06,External,0,DoS,escalation,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.18,35528,502,Modbus_TCP,1500,0.32,262,393000,1227909.63,External,4,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.19,14667,502,Modbus_TCP,1500,0.849,342,513000,604565.56,External,6,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.18,5415,502,Modbus_TCP,1500,1.343,263,394500,293835.29,External,3,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.24,8958,502,Modbus_TCP,1500,1.952,316,474000,242785.15,External,16,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.12,37952,502,Modbus_TCP,1500,1.761,335,502500,285351.8,External,3,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.23,3368,4840,OPC_UA,1500,1.349,337,505500,374726.01,External,0,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.26,33812,502,Modbus_TCP,1500,1.293,251,376500,291146.2,External,2,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.16,65120,502,Modbus_TCP,1500,0.42,329,493500,1173738.25,External,16,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.19,5391,502,Modbus_TCP,1500,0.264,266,399000,1509114.1,External,2,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.21,5823,502,Modbus_TCP,1500,1.076,258,387000,359521.74,External,1,DoS,peak,Malicious
27-04-2026 11.24,85.43.121.75,10.0.1.21,60221,4840,OPC_UA,1500,1.075,295,442500,411560.36,External,0,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.10,5700,4840,OPC_UA,1500,0.507,282,423000,834383.6,External,0,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.11,6600,502,Modbus_TCP,1500,1.526,338,507000,332190.67,External,16,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.12,15771,4840,OPC_UA,1500,1.489,269,403500,271011.09,External,0,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.22,31888,4840,OPC_UA,1500,0.132,297,445500,3383564.31,External,0,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.22,39579,502,Modbus_TCP,1500,1.903,253,379500,199393.29,External,16,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.22,21324,502,Modbus_TCP,1500,1.958,323,484500,247479.72,External,6,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.19,46884,4840,OPC_UA,1500,1.152,298,447000,388031.29,External,0,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.26,29915,502,Modbus_TCP,1500,0.161,283,424500,2642893.89,External,3,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.19,51489,4840,OPC_UA,1500,1.905,286,429000,225165.61,External,0,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.14,9751,502,Modbus_TCP,1500,1.187,292,438000,368873.51,External,3,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.11,65498,4840,OPC_UA,1500,0.987,346,519000,525794.64,External,0,DoS,peak,Malicious
27-04-2026 11.25,85.43.121.75,10.0.1.23,33548,502,Modbus_TCP,1500,0.89,268,402000,451516.83,External,6,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.20,41245,502,Modbus_TCP,1500,1.538,338,507000,329674.89,External,16,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.24,12126,4840,OPC_UA,1500,0.201,345,517500,2577537.1,External,0,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.15,59508,4840,OPC_UA,1500,0.661,268,402000,608162.03,External,0,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.16,27399,4840,OPC_UA,1500,0.958,305,457500,477473.98,External,0,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.19,59823,4840,OPC_UA,1500,0.886,344,516000,582202.21,External,0,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.12,47702,502,Modbus_TCP,1500,1.873,327,490500,261853.73,External,15,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.19,41522,4840,OPC_UA,1500,0.549,312,468000,852889.48,External,0,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.22,58915,4840,OPC_UA,1500,0.256,302,453000,1767392.07,External,0,DoS,peak,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.14,58734,502,Modbus_TCP,1080,0.717,190,205200,286143.48,External,15,DoS,cooldown,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.13,46385,502,Modbus_TCP,1080,0.46,186,200880,436559.55,External,1,DoS,cooldown,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.23,16189,502,Modbus_TCP,1080,0.969,159,171720,177226.38,External,5,DoS,cooldown,Malicious
27-04-2026 11.26,85.43.121.75,10.0.1.16,51211,502,Modbus_TCP,1080,1.257,131,141480,112521.29,External,15,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.15,5838,502,Modbus_TCP,1080,0.785,132,142560,181578.53,External,4,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.10,33613,502,Modbus_TCP,1080,1.746,137,147960,84733.7,External,6,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.11,40585,502,Modbus_TCP,1080,1.229,169,182520,148527.14,External,2,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.21,39469,502,Modbus_TCP,1080,1.402,221,238680,170187.3,External,3,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.12,20035,502,Modbus_TCP,1080,0.704,214,231120,328404.65,External,3,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.12,9321,4840,OPC_UA,1080,1.749,196,211680,121040.16,External,0,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.26,38931,502,Modbus_TCP,1080,0.885,166,179280,202513.11,External,4,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.24,3339,502,Modbus_TCP,1080,1.97,186,200880,101947.81,External,6,DoS,cooldown,Malicious
27-04-2026 11.27,85.43.121.75,10.0.1.21,57959,502,Modbus_TCP,1080,0.83,229,247320,298015.12,External,1,DoS,cooldown,Malicious
27-04-2026 11.27,10.0.1.20,10.0.1.18,57351,4840,OPC_UA,196,0.287,5,980,3416.2,Engineering_Workstation,0,Normal,none,Normal
27-04-2026 11.27,10.0.1.26,10.0.1.12,19956,502,Modbus_TCP,63,0.21,1,63,299.71,Engineering_Workstation,5,Normal,none,Normal
27-04-2026 11.27,10.0.1.24,10.0.1.17,11419,44818,EtherNet_IP,292,0.362,4,1168,3222.87,SCADA_Server,0,Normal,none,Normal
27-04-2026 11.28,10.0.1.18,10.0.1.25,4248,44818,EtherNet_IP,165,0.18,1,165,917.91,SCADA_Server,0,Normal,none,Normal
27-04-2026 11.28,10.0.1.23,10.0.1.15,1378,4840,OPC_UA,316,0.028,3,948,33628.37,HMI,0,Normal,none,Normal
27-04-2026 11.28,10.0.1.23,10.0.1.14,1961,502,Modbus_TCP,98,0.163,1,98,601.17,HMI,1,Normal,none,Normal
27-04-2026 11.28,10.0.1.23,10.0.1.11,42573,4840,OPC_UA,299,0.215,6,1794,8328.35,HMI,0,Normal,none,Normal
27-04-2026 11.28,10.0.1.15,10.0.1.23,14408,1883,MQTT,170,0.295,8,1360,4606.85,Historian,0,Normal,none,Normal
27-04-2026 11.28,10.0.1.12,10.0.1.17,17257,20000,DNP3,184,0.085,5,920,10825.17,SCADA_Server,1,Normal,none,Normal
27-04-2026 11.28,10.0.1.12,10.0.1.21,60437,4840,OPC_UA,248,0.166,6,1488,8973.73,SCADA_Server,0,Normal,none,Normal
27-04-2026 11.28,5.21.155.177,10.0.1.11,38169,1883,MQTT,194,0.871,3,582,668.13,External,0,MitM,recon,Malicious
27-04-2026 11.28,5.21.155.177,10.0.1.11,55377,4840,OPC_UA,493,0.807,9,4437,5500.61,External,0,MitM,recon,Malicious
27-04-2026 11.28,5.21.155.177,10.0.1.13,36704,44818,EtherNet_IP,413,0.443,2,826,1863.16,External,0,MitM,recon,Malicious
27-04-2026 11.28,5.21.155.177,10.0.1.26,3485,20000,DNP3,377,0.791,20,7540,9529.81,External,1,MitM,recon,Malicious
27-04-2026 11.28,5.21.155.177,10.0.1.10,28138,4840,OPC_UA,167,0.63,15,2505,3975.87,External,0,MitM,recon,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.18,61488,502,Modbus_TCP,453,0.661,10,4530,6857.29,External,2,MitM,recon,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.10,30058,502,Modbus_TCP,279,0.63,2,558,885.68,External,3,MitM,escalation,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.16,5136,20000,DNP3,434,0.962,14,6076,6316.78,External,4,MitM,escalation,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.25,28413,4840,OPC_UA,380,0.826,12,4560,5521,External,0,MitM,escalation,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.22,11407,4840,OPC_UA,358,0.193,17,6086,31553.07,External,0,MitM,escalation,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.19,57389,44818,EtherNet_IP,281,0.83,10,2810,3383.77,External,0,MitM,escalation,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.13,22165,1883,MQTT,388,0.232,7,2716,11687.05,External,0,MitM,escalation,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.24,20318,4840,OPC_UA,251,0.589,6,1506,2554.81,External,0,MitM,escalation,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.14,42463,502,Modbus_TCP,225,0.915,17,3825,4179.47,External,6,MitM,peak,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.10,56193,4840,OPC_UA,185,0.515,3,555,1077.79,External,0,MitM,peak,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.14,14345,4840,OPC_UA,321,0.782,16,5136,6569.91,External,0,MitM,peak,Malicious
27-04-2026 11.29,5.21.155.177,10.0.1.10,17679,44818,EtherNet_IP,246,0.824,6,1476,1791.22,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.18,5311,4840,OPC_UA,422,0.453,19,8018,17694.11,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.21,7959,4840,OPC_UA,440,0.543,10,4400,8105.09,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.19,34728,4840,OPC_UA,485,0.292,5,2425,8292.96,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.11,41067,4840,OPC_UA,465,0.348,13,6045,17383.42,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.26,50401,4840,OPC_UA,139,0.489,10,1390,2842.74,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.18,37477,1883,MQTT,158,0.592,11,1738,2936.72,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.14,61287,4840,OPC_UA,372,0.483,11,4092,8479.97,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.17,9614,4840,OPC_UA,140,0.485,3,420,866.25,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.17,27708,4840,OPC_UA,469,0.485,2,938,1933.57,External,0,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.14,10992,502,Modbus_TCP,435,0.827,11,4785,5784.21,External,16,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.25,3238,20000,DNP3,133,0.435,6,798,1835.93,External,1,MitM,peak,Malicious
27-04-2026 11.30,5.21.155.177,10.0.1.22,51164,4840,OPC_UA,246,0.235,15,3690,15670.43,External,0,MitM,peak,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.22,42628,4840,OPC_UA,353,0.793,5,1765,2224.93,External,0,MitM,peak,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.14,19517,4840,OPC_UA,429,0.869,11,4719,5430.66,External,0,MitM,cooldown,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.13,28834,4840,OPC_UA,240,0.653,14,3360,5145.31,External,0,MitM,cooldown,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.23,63929,4840,OPC_UA,247,0.877,14,3458,3941.37,External,0,MitM,cooldown,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.12,3433,20000,DNP3,229,0.148,11,2519,16984.96,External,5,MitM,cooldown,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.18,21592,20000,DNP3,141,0.147,14,1974,13431.37,External,15,MitM,cooldown,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.15,54925,1883,MQTT,495,0.673,8,3960,5883.57,External,0,MitM,cooldown,Malicious
27-04-2026 11.31,5.21.155.177,10.0.1.14,60869,47808,BACnet,314,0.981,16,5024,5123.91,External,0,MitM,cooldown,Malicious
27-04-2026 11.31,10.0.1.16,10.0.1.10,64287,4840,OPC_UA,326,0.446,6,1956,4383.17,PLC,0,Normal,none,Normal
27-04-2026 11.31,10.0.1.16,10.0.1.11,14287,4840,OPC_UA,165,0.24,3,495,2058.29,PLC,0,Normal,none,Normal
27-04-2026 11.31,10.0.1.22,10.0.1.26,37941,4840,OPC_UA,204,0.192,2,408,2119.74,PLC,0,Normal,none,Normal
27-04-2026 11.31,10.0.1.25,10.0.1.17,53418,4840,OPC_UA,238,0.309,5,1190,3850.01,RTU,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.13,10.0.1.24,17146,4840,OPC_UA,182,0.421,4,728,1727.48,RTU,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.17,10.0.1.18,22557,4840,OPC_UA,172,0.273,3,516,1892.15,HMI,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.23,10.0.1.18,20965,1883,MQTT,150,0.272,6,900,3313.26,HMI,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.26,10.0.1.19,53593,4840,OPC_UA,340,0.038,6,2040,53014.15,Engineering_Workstation,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.15,10.0.1.17,54920,44818,EtherNet_IP,137,0.175,3,411,2346.59,Historian,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.19,10.0.1.14,27614,4840,OPC_UA,230,0.052,4,920,17722.14,RTU,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.18,10.0.1.15,43264,20000,DNP3,163,0.263,8,1304,4955.73,SCADA_Server,15,Normal,none,Normal
27-04-2026 11.32,10.0.1.20,10.0.1.26,47971,44818,EtherNet_IP,157,0.49,3,471,961.26,Engineering_Workstation,0,Normal,none,Normal
27-04-2026 11.32,10.0.1.17,10.0.1.12,6370,4840,OPC_UA,119,0.378,1,119,315.04,HMI,0,Normal,none,Normal
27-04-2026 11.32,149.34.65.213,10.0.1.12,35410,502,Modbus_TCP,940,0.305,159,149460,489664.47,External,4,DoS,recon,Malicious
27-04-2026 11.32,149.34.65.213,10.0.1.19,6990,502,Modbus_TCP,940,0.773,160,150400,194455.31,External,6,DoS,recon,Malicious
27-04-2026 11.32,149.34.65.213,10.0.1.25,31428,502,Modbus_TCP,940,0.273,135,126900,465635.95,External,15,DoS,recon,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.23,58338,4840,OPC_UA,940,0.806,162,152280,189022.92,External,0,DoS,recon,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.21,32500,502,Modbus_TCP,1220,0.786,185,225700,287213.12,External,15,DoS,escalation,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.26,46470,4840,OPC_UA,1220,0.686,190,231800,337803.35,External,0,DoS,escalation,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.21,42849,4840,OPC_UA,1220,0.63,232,283040,449423.32,External,0,DoS,escalation,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.22,62985,4840,OPC_UA,1220,1.488,211,257420,173035.57,External,0,DoS,escalation,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.14,6975,4840,OPC_UA,1220,1.662,182,222040,133616.66,External,0,DoS,escalation,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.15,3639,502,Modbus_TCP,1500,1.484,323,484500,326390.32,External,15,DoS,peak,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.14,17056,4840,OPC_UA,1500,1.906,260,390000,204566.97,External,0,DoS,peak,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.25,39964,4840,OPC_UA,1500,1.192,266,399000,334617.75,External,0,DoS,peak,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.14,51591,502,Modbus_TCP,1500,1.918,257,385500,201029.18,External,4,DoS,peak,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.13,33934,502,Modbus_TCP,1500,0.53,282,423000,797558.48,External,4,DoS,peak,Malicious
27-04-2026 11.33,149.34.65.213,10.0.1.13,21496,4840,OPC_UA,1500,1.494,262,393000,263082.12,External,0,DoS,peak,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.15,41540,502,Modbus_TCP,1500,1.694,305,457500,270062.63,External,3,DoS,peak,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.12,48254,4840,OPC_UA,1500,1.764,284,426000,241565.03,External,0,DoS,peak,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.16,55635,502,Modbus_TCP,1500,1.074,307,460500,428640.71,External,1,DoS,peak,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.18,60738,502,Modbus_TCP,1500,1.061,281,421500,397332.04,External,15,DoS,peak,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.26,53835,4840,OPC_UA,1500,1.871,258,387000,206874.03,External,0,DoS,peak,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.26,58391,4840,OPC_UA,1080,1.997,225,243000,121677.7,External,0,DoS,cooldown,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.16,8630,502,Modbus_TCP,1080,1.168,191,206280,176607.14,External,6,DoS,cooldown,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.21,30648,502,Modbus_TCP,1080,0.645,141,152280,236220.49,External,4,DoS,cooldown,Malicious
27-04-2026 11.34,149.34.65.213,10.0.1.16,9407,502,Modbus_TCP,1080,1.744,131,141480,81145.22,External,1,DoS,cooldown,Malicious
27-04-2026 11.34,10.0.1.16,10.0.1.10,32766,44818,EtherNet_IP,193,0.171,6,1158,6763.17,PLC,0,Normal,none,Normal
27-04-2026 11.34,10.0.1.25,10.0.1.16,33161,502,Modbus_TCP,94,0.297,3,282,950.68,RTU,5,Normal,none,Normal
27-04-2026 11.34,10.0.1.10,10.0.1.17,17562,4840,OPC_UA,369,0.089,3,1107,12413.77,PLC,0,Normal,none,Normal
27-04-2026 11.35,10.0.1.17,10.0.1.15,11189,502,Modbus_TCP,77,0.419,5,385,919.39,HMI,2,Normal,none,Normal
27-04-2026 11.35,10.0.1.13,10.0.1.24,60056,4840,OPC_UA,194,0.116,7,1358,11722.73,RTU,0,Normal,none,Normal
27-04-2026 11.35,59.248.203.146,10.0.1.14,21593,502,Modbus_TCP,940,1.537,110,103400,67273.78,External,15,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.20,15200,4840,OPC_UA,940,0.15,119,111860,746976.73,External,0,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.19,47414,4840,OPC_UA,940,1.369,134,125960,92031.37,External,0,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.11,8149,4840,OPC_UA,940,1.596,125,117500,73607.25,External,0,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.14,9698,502,Modbus_TCP,940,1.343,117,109980,81888.45,External,15,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.26,64849,4840,OPC_UA,940,1.456,173,162620,111699.24,External,0,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.23,12355,502,Modbus_TCP,940,0.347,93,87420,252114.25,External,15,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.11,41920,4840,OPC_UA,940,1.462,117,109980,75243.37,External,0,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.26,8619,502,Modbus_TCP,940,1.131,114,107160,94765.42,External,5,DoS,recon,Malicious
27-04-2026 11.35,59.248.203.146,10.0.1.11,61890,502,Modbus_TCP,940,0.208,157,147580,709728.41,External,4,DoS,recon,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.26,16910,4840,OPC_UA,1220,1.245,184,224480,180254.71,External,0,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.23,48440,502,Modbus_TCP,1220,0.84,224,273280,325451.24,External,4,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.13,12251,4840,OPC_UA,1220,1.264,229,279380,221023.58,External,0,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.26,43202,4840,OPC_UA,1220,1.345,256,312320,232176.42,External,0,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.23,41915,4840,OPC_UA,1220,0.242,187,228140,941213.96,External,0,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.18,35486,502,Modbus_TCP,1220,0.42,228,278160,662968.76,External,4,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.12,29726,502,Modbus_TCP,1220,0.289,250,305000,1054766.37,External,15,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.17,64280,502,Modbus_TCP,1220,0.566,188,229360,405275.29,External,16,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.17,43693,4840,OPC_UA,1220,1.585,269,328180,207118.63,External,0,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.12,63954,502,Modbus_TCP,1220,0.124,250,305000,2462504.62,External,16,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.21,41556,4840,OPC_UA,1220,0.949,175,213500,224881.64,External,0,DoS,escalation,Malicious
27-04-2026 11.36,59.248.203.146,10.0.1.18,48423,4840,OPC_UA,1220,1.002,209,254980,254392.62,External,0,DoS,escalation,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.19,58082,502,Modbus_TCP,1220,1.17,237,289140,247112.43,External,5,DoS,escalation,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.11,33918,502,Modbus_TCP,1500,0.624,308,462000,740314.71,External,3,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.21,43259,4840,OPC_UA,1500,1.907,321,481500,252493.35,External,0,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.23,43895,502,Modbus_TCP,1500,1.935,279,418500,216305.87,External,15,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.17,25224,502,Modbus_TCP,1500,0.751,304,456000,606927.46,External,6,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.21,49411,4840,OPC_UA,1500,1.937,272,408000,210628.86,External,0,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.18,5760,4840,OPC_UA,1500,0.19,281,421500,2221705.04,External,0,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.15,41404,4840,OPC_UA,1500,1.977,295,442500,223808.83,External,0,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.10,37441,4840,OPC_UA,1500,1.675,280,420000,250721.32,External,0,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.14,51404,4840,OPC_UA,1500,1.588,323,484500,305143.81,External,0,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.15,40105,4840,OPC_UA,1500,1.685,293,439500,260833.33,External,0,DoS,peak,Malicious
27-04-2026 11.37,59.248.203.146,10.0.1.22,23372,502,Modbus_TCP,1500,0.685,332,498000,726792.74,External,4,DoS,peak,Malicious
27-04-2026 11.38,59.248.203.146,10.0.1.14,26886,4840,OPC_UA,1500,0.811,267,400500,493548.4,External,0,DoS,peak,Malicious
27-04-2026 11.38,59.248.203.146,10.0.1.14,28746,4840,OPC_UA,1500,1.415,288,432000,305270.71,External,0,DoS,peak,Malicious
27-04-2026 11.38,59.248.203.146,10.0.1.14,60923,502,Modbus_TCP,1500,1.915,272,408000,213082.85,External,4,DoS,peak,Malicious
